id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count,
4192,it will happen that you will be repulsed,87,145,13-04-2023 08:04,Apr-14,yes,2,
4193,I will open things happily,91,145,13-04-2023 08:04,Apr-14,yes,1,
4194,He is wise in trouble,94,145,13-04-2023 08:04,Apr-14,no,2,
4195,and who and,95,145,13-04-2023 08:04,Apr-14,yes,0,
4196,but the elasticity is loose,98,145,13-04-2023 08:04,Apr-14,no,5,
4197,hinders the finder of the praisers,100,145,13-04-2023 08:04,Apr-14,no,6,
4198,the result is to follow,3,146,13-04-2023 08:04,Apr-14,yes,2,
4199,and no no,5,146,13-04-2023 08:04,Apr-14,yes,1,
4200,that is life,9,146,13-04-2023 08:04,Apr-14,no,3,
4201,to repel them,10,146,13-04-2023 08:04,Apr-14,yes,1,
4202,everything will happen,14,146,13-04-2023 08:04,Apr-14,no,2,
4203,in the event to be assumed,17,146,13-04-2023 08:04,Apr-14,no,4,
4204,nor do you see it yourself,18,146,13-04-2023 08:04,Apr-14,yes,2,
4205,to see that a,20,146,13-04-2023 08:04,Apr-14,yes,1,
4206,they were blinded,21,146,13-04-2023 08:04,Apr-14,no,2,
4207,let them be their deserts,24,146,13-04-2023 08:04,Apr-14,yes,0,
4208,nothing nothing but,30,146,13-04-2023 08:04,Apr-14,no,5,
4209,let the times follow,32,146,13-04-2023 08:04,Apr-14,no,6,
4210,and the like as it repels,35,146,13-04-2023 08:04,Apr-14,yes,2,
4211,his and because,36,146,13-04-2023 08:04,Apr-14,yes,1,
4212,the inventor is born with volup,38,146,13-04-2023 08:04,Apr-14,no,3,
4213,it is a great consequence,41,146,13-04-2023 08:04,Apr-14,yes,1,
4214,or of them,42,146,13-04-2023 08:04,Apr-14,no,2,
4215,or they do not know,44,146,13-04-2023 08:04,Apr-14,no,4,
4216,He asks whether they have been said,47,146,13-04-2023 08:04,Apr-14,yes,2,
4217,to be born,54,146,13-04-2023 08:04,Apr-14,yes,1,
4218,and happy things,56,146,13-04-2023 08:04,Apr-14,no,2,
4219,there is no truth to anyone,57,146,13-04-2023 08:04,Apr-14,yes,0,
4220,She is less of us,60,146,13-04-2023 08:04,Apr-14,no,5,
4221,to do the whole thing,61,146,13-04-2023 08:04,Apr-14,no,6,
4222,let him be less,65,146,13-04-2023 08:04,Apr-14,yes,2,
4223,hinders the present and,66,146,13-04-2023 08:04,Apr-14,yes,1,
4224,he who is to be repulsed,71,146,13-04-2023 08:04,Apr-14,no,3,
4225,see how easy it is,72,146,13-04-2023 08:04,Apr-14,yes,1,
4226,he takes up pleasures freely,75,146,13-04-2023 08:04,Apr-14,no,2,
4227,the rougher of the present labors,76,146,13-04-2023 08:04,Apr-14,no,4,
4228,takes any time,78,146,13-04-2023 08:04,Apr-14,yes,2,
4229,they are often,79,146,13-04-2023 08:04,Apr-14,yes,1,
4230,who seeks fault,91,146,13-04-2023 08:04,Apr-14,no,2,
4231,because some less,94,146,13-04-2023 08:04,Apr-14,yes,0,
4232,unless the pain is found,97,146,13-04-2023 08:04,Apr-14,no,5,
4233,He hates to open the door to rejection,98,146,13-04-2023 08:04,Apr-14,no,6,
4234,I am not interested in pleasures,100,146,13-04-2023 08:04,Apr-14,yes,2,
4235,they provide for mating unless,3,147,13-04-2023 08:04,Apr-14,yes,1,
4236,bearing the matter of mind,4,147,13-04-2023 08:04,Apr-14,no,3,
4237,here things a,5,147,13-04-2023 08:04,Apr-14,yes,1,
4238,but not troubles,9,147,13-04-2023 08:04,Apr-14,no,2,
4239,therefore it is great,14,147,13-04-2023 08:04,Apr-14,no,4,
4240,I will open the most valuable to him,20,147,13-04-2023 08:04,Apr-14,yes,2,
4241,I will explain to him that he was blinded,21,147,13-04-2023 08:04,Apr-14,yes,1,
4242,I will explain these because,22,147,13-04-2023 08:04,Apr-14,no,2,
4243,as a consequence,24,147,13-04-2023 08:04,Apr-14,yes,0,
4244,and our pleasure,26,147,13-04-2023 08:04,Apr-14,no,5,
4245,because of the labors of the accusers,28,147,13-04-2023 08:04,Apr-14,no,6,
4246,pleasure or some,32,147,13-04-2023 08:04,Apr-14,yes,2,
4247,who will criticize the whole,36,147,13-04-2023 08:04,Apr-14,yes,1,
4248,is are are,39,147,13-04-2023 08:04,Apr-14,no,3,
4249,it is like them,41,147,13-04-2023 08:04,Apr-14,yes,1,
4250,pleasure is free for us,42,147,13-04-2023 08:04,Apr-14,no,2,
4251,to repel,43,147,13-04-2023 08:04,Apr-14,no,4,
4252,error results in pleasure,52,147,13-04-2023 08:04,Apr-14,yes,2,
4253,for he will not criticize,54,147,13-04-2023 08:04,Apr-14,yes,1,
4254,for either of them,55,147,13-04-2023 08:04,Apr-14,no,2,
4255,it is asperating them,57,147,13-04-2023 08:04,Apr-14,yes,0,
4256,nothing to be assumed,61,147,13-04-2023 08:04,Apr-14,no,5,
4257,of things or of wisdom,62,147,13-04-2023 08:04,Apr-14,no,6,
4258,she and as,66,147,13-04-2023 08:04,Apr-14,yes,2,
4259,it is a convenience of inconvenience,71,147,13-04-2023 08:04,Apr-14,yes,1,
4260,which is flight,75,147,13-04-2023 08:04,Apr-14,no,3,
4261,hinders further needs,76,147,13-04-2023 08:04,Apr-14,yes,1,
4262,all the pleasure of the tender,78,147,13-04-2023 08:04,Apr-14,no,2,
4263,the corrupters of all truth,82,147,13-04-2023 08:04,Apr-14,no,4,
4264,who and to,84,147,13-04-2023 08:04,Apr-14,yes,2,
4265,a wise man corrupted by pleasures,91,147,13-04-2023 08:04,Apr-14,yes,1,
4266,just refusing to bear it,94,147,13-04-2023 08:04,Apr-14,no,2,
4267,and what results,95,147,13-04-2023 08:04,Apr-14,yes,0,
4268,nothing as expedient,97,147,13-04-2023 08:04,Apr-14,no,5,
4269,every wise man was blinded,4,148,13-04-2023 08:04,Apr-14,no,6,
4270,and trouble that,5,148,13-04-2023 08:04,Apr-14,yes,2,
4271,or both,10,148,13-04-2023 08:04,Apr-14,yes,1,
4272,there are no times for them,12,148,13-04-2023 08:04,Apr-14,no,3,
4273,all pain and suffering,13,148,13-04-2023 08:04,Apr-14,yes,1,
4274,be anyone or,14,148,13-04-2023 08:04,Apr-14,no,2,
4275,from whom flattery,17,148,13-04-2023 08:04,Apr-14,no,4,
4276,He will criticize as it is true,19,148,13-04-2023 08:04,Apr-14,yes,2,
4277,let him flee from the pleasures of the present,20,148,13-04-2023 08:04,Apr-14,yes,1,
4278,to the right,21,148,13-04-2023 08:04,Apr-14,no,2,
4279,it escapes pleasure,24,148,13-04-2023 08:04,Apr-14,yes,0,
4280,where is the debt?,36,148,13-04-2023 08:04,Apr-14,no,5,
4281,for here they are blessed,41,148,13-04-2023 08:04,Apr-14,no,6,
4282,who because pleasure,42,148,13-04-2023 08:04,Apr-14,yes,2,
4283,or some where,54,148,13-04-2023 08:04,Apr-14,yes,1,
4284,to receive the pleasure of reason,57,148,13-04-2023 08:04,Apr-14,no,3,
4285,services and less,66,148,13-04-2023 08:04,Apr-14,yes,1,
4286,to be that distinction,71,148,13-04-2023 08:04,Apr-14,no,2,
4287,little or nothing,73,148,13-04-2023 08:04,Apr-14,no,4,
4288,to the choice of pains,75,148,13-04-2023 08:04,Apr-14,yes,2,
4289,to the smallest a,76,148,13-04-2023 08:04,Apr-14,yes,1,
4290,of the present ex,78,148,13-04-2023 08:04,Apr-14,no,2,
4291,nor what,91,148,13-04-2023 08:04,Apr-14,yes,0,
4292,shall be carried out by the architect,92,148,13-04-2023 08:04,Apr-14,no,5,
4293,some refusal and,94,148,13-04-2023 08:04,Apr-14,no,6,
4294,be born be born,96,148,13-04-2023 08:04,Apr-14,yes,2,
4295,will be followed by their pleasure,99,148,13-04-2023 08:04,Apr-14,yes,1,
4296,but that will result,100,148,13-04-2023 08:04,Apr-14,no,3,
4297,who is asperated,4,149,13-04-2023 08:04,Apr-14,yes,1,
4298,he wants to fly,5,149,13-04-2023 08:04,Apr-14,no,2,
4299,runs to make rougher,14,149,13-04-2023 08:04,Apr-14,no,4,
4300,to be born in divorce,19,149,13-04-2023 08:04,Apr-14,yes,2,
4301,him but nothing,21,149,13-04-2023 08:04,Apr-14,yes,1,
4302,of him and of things,24,149,13-04-2023 08:04,Apr-14,no,2,
4303,we want to be able to do things,26,149,13-04-2023 08:04,Apr-14,yes,0,
4304,something of truth and the like,27,149,13-04-2023 08:04,Apr-14,no,5,
4305,let them be flattered by desire,28,149,13-04-2023 08:04,Apr-14,no,6,
4306,they are anyone,31,149,13-04-2023 08:04,Apr-14,yes,2,
4307,the result will be excepted,36,149,13-04-2023 08:04,Apr-14,yes,1,
4308,it is a desire and a pain,40,149,13-04-2023 08:04,Apr-14,no,3,
4309,and some of all,41,149,13-04-2023 08:04,Apr-14,yes,1,
4310,He was born to be an architect,43,149,13-04-2023 08:04,Apr-14,no,2,
4311,and to open it,50,149,13-04-2023 08:04,Apr-14,no,4,
4312,and the pain of the elders is easy,54,149,13-04-2023 08:04,Apr-14,yes,2,
4313,it is a pleasure to receive,57,149,13-04-2023 08:04,Apr-14,yes,1,
4314,it is services for pleasures,61,149,13-04-2023 08:04,Apr-14,no,2,
4315,pain itself,62,149,13-04-2023 08:04,Apr-14,yes,0,
4316,from that desire,63,149,13-04-2023 08:04,Apr-14,no,5,
4317,and other pleasures,66,149,13-04-2023 08:04,Apr-14,no,6,
4318,not those with pleasure,67,149,13-04-2023 08:04,Apr-14,yes,2,
4319,it will be followed by what is held,69,149,13-04-2023 08:04,Apr-14,yes,1,
4320,pain pleasure pain,71,149,13-04-2023 08:04,Apr-14,no,3,
4321,to be rejected in wise times,72,149,13-04-2023 08:04,Apr-14,yes,1,
4322,but no one was freed,75,149,13-04-2023 08:04,Apr-14,no,2,
4323,distinction to be followed,76,149,13-04-2023 08:04,Apr-14,no,4,
4324,she is disgusted with pleasures,78,149,13-04-2023 08:04,Apr-14,yes,2,
4325,"who, as it were,",91,149,13-04-2023 08:04,Apr-14,yes,1,
4326,things are nothing,93,149,13-04-2023 08:04,Apr-14,no,2,
4327,further with that pleasure,94,149,13-04-2023 08:04,Apr-14,yes,0,
4328,or they are to be chosen,95,149,13-04-2023 08:04,Apr-14,no,5,
4329,there are pains to follow,5,150,13-04-2023 08:04,Apr-14,no,6,
4330,often because,6,150,13-04-2023 08:04,Apr-14,yes,2,
4331,I will open everything,14,150,13-04-2023 08:04,Apr-14,yes,1,
4332,pleasure pleasure or,17,150,13-04-2023 08:04,Apr-14,no,3,
4333,that and pain,19,150,13-04-2023 08:04,Apr-14,yes,1,
4334,in which,20,150,13-04-2023 08:04,Apr-14,no,2,
4335,as not some,21,150,13-04-2023 08:04,Apr-14,no,4,
4336,exercise is easy to assume,24,150,13-04-2023 08:04,Apr-14,yes,2,
4337,most of the great praisers,36,150,13-04-2023 08:04,Apr-14,yes,1,
4338,and the like to be assumed,37,150,13-04-2023 08:04,Apr-14,no,2,
4339,no less pains,41,150,13-04-2023 08:04,Apr-14,yes,0,
4340,I will open the trouble,42,150,13-04-2023 08:04,Apr-14,no,5,
4341,get to choose us,44,150,13-04-2023 08:04,Apr-14,no,6,
4342,any wise man and,48,150,13-04-2023 08:04,Apr-14,yes,2,
4343,especially those who praise him less,54,150,13-04-2023 08:04,Apr-14,yes,1,
4344,trouble from being,55,150,13-04-2023 08:04,Apr-14,no,3,
4345,the caresses of the pains which,57,150,13-04-2023 08:04,Apr-14,yes,1,
4346,I will open no pleasures,66,150,13-04-2023 08:04,Apr-14,no,2,
4347,or to be born of them,67,150,13-04-2023 08:04,Apr-14,no,4,
4348,wants to be a,69,150,13-04-2023 08:04,Apr-14,yes,2,
4349,hence the pain of choosing,71,150,13-04-2023 08:04,Apr-14,yes,1,
4350,from his pleasure,72,150,13-04-2023 08:04,Apr-14,no,2,
4351,to refuse to reject something,75,150,13-04-2023 08:04,Apr-14,yes,0,
4352,and to either,76,150,13-04-2023 08:04,Apr-14,no,5,
4353,they do not know how often,78,150,13-04-2023 08:04,Apr-14,no,6,
4354,seek to reject a,87,150,13-04-2023 08:04,Apr-14,yes,2,
4355,But let him ask what has been said,91,150,13-04-2023 08:04,Apr-14,yes,1,
4356,which never yielded,3,151,13-04-2023 08:04,Apr-14,no,3,
4357,whether it be trouble or,5,151,13-04-2023 08:04,Apr-14,yes,1,
4358,but none of the things,13,151,13-04-2023 08:04,Apr-14,no,2,
4359,takes care of the pain of the present,14,151,13-04-2023 08:04,Apr-14,no,4,
4360,and an easy engineer,15,151,13-04-2023 08:04,Apr-14,yes,2,
4361,and to choose praisers,16,151,13-04-2023 08:04,Apr-14,yes,1,
4362,we lead with hatred and guilt,18,151,13-04-2023 08:04,Apr-14,no,2,
4363,who shuns pleasure,19,151,13-04-2023 08:04,Apr-14,yes,0,
4364,it is the choice of pains,20,151,13-04-2023 08:04,Apr-14,no,5,
4365,rejecting the dark duties,21,151,13-04-2023 08:04,Apr-14,no,6,
4366,the smallest pains in pain,24,151,13-04-2023 08:04,Apr-14,yes,2,
4367,loosed by the praisers,28,151,13-04-2023 08:04,Apr-14,yes,1,
4368,they provide no pain,30,151,13-04-2023 08:04,Apr-14,no,3,
4369,he ran away from the finder,35,151,13-04-2023 08:04,Apr-14,yes,1,
4370,never a free distinction,36,151,13-04-2023 08:04,Apr-14,no,2,
4371,or let it be him,39,151,13-04-2023 08:04,Apr-14,no,4,
4372,in the manner in which we lead,41,151,13-04-2023 08:04,Apr-14,yes,2,
4373,it takes some incidents,42,151,13-04-2023 08:04,Apr-14,yes,1,
4374,shall follow any or,52,151,13-04-2023 08:04,Apr-14,no,2,
4375,to make a laborious opening,54,151,13-04-2023 08:04,Apr-14,yes,0,
4376,otherwise to which,57,151,13-04-2023 08:04,Apr-14,no,5,
4377,to do so himself,61,151,13-04-2023 08:04,Apr-14,no,6,
4378,no big deal,66,151,13-04-2023 08:04,Apr-14,yes,2,
4379,she is happy or,70,151,13-04-2023 08:04,Apr-14,yes,1,
4380,He will criticize those who are corrupt,71,151,13-04-2023 08:04,Apr-14,no,3,
4381,pleasure pleasure pleasure,75,151,13-04-2023 08:04,Apr-14,yes,1,
4382,our sorrow who,76,151,13-04-2023 08:04,Apr-14,no,2,
4383,either by the inventor,78,151,13-04-2023 08:04,Apr-14,no,4,
4384,I was born here,87,151,13-04-2023 08:04,Apr-14,yes,2,
4385,let it be the pleasure of things,91,151,13-04-2023 08:04,Apr-14,yes,1,
4386,with great pleasure from,5,152,13-04-2023 08:04,Apr-14,no,2,
4387,He hates nothing often,9,152,13-04-2023 08:04,Apr-14,yes,0,
4388,He criticized them when,12,152,13-04-2023 08:04,Apr-14,no,5,
4389,his or held,13,152,13-04-2023 08:04,Apr-14,no,6,
4390,by right he fled a great distance,14,152,13-04-2023 08:04,Apr-14,yes,2,
4391,just or mind,16,152,13-04-2023 08:04,Apr-14,yes,1,
4392,let it be with great effort,20,152,13-04-2023 08:04,Apr-14,no,3,
4393,it will happen with the pleasure of the present,21,152,13-04-2023 08:04,Apr-14,yes,1,
4394,than rejecting and,24,152,13-04-2023 08:04,Apr-14,no,2,
4395,for never at,36,152,13-04-2023 08:04,Apr-14,no,4,
4396,hinders the pleasure of the body,40,152,13-04-2023 08:04,Apr-14,yes,2,
4397,it is to be repelled by labor,41,152,13-04-2023 08:04,Apr-14,yes,1,
4398,he wants to be born corrupt,44,152,13-04-2023 08:04,Apr-14,no,2,
4399,we often accuse and,46,152,13-04-2023 08:04,Apr-14,yes,0,
4400,the pleasure of the pain which,54,152,13-04-2023 08:04,Apr-14,no,5,
4401,they are hateful,57,152,13-04-2023 08:04,Apr-14,no,6,
4402,we may be born with pleasure,63,152,13-04-2023 08:04,Apr-14,yes,2,
4403,any fault whatsoever,66,152,13-04-2023 08:04,Apr-14,yes,1,
4404,and all things,71,152,13-04-2023 08:04,Apr-14,no,3,
4405,it will happen as if it were the smallest,73,152,13-04-2023 08:04,Apr-14,yes,1,
4406,who hinders will happen,75,152,13-04-2023 08:04,Apr-14,no,2,
4407,pleasure from the body,76,152,13-04-2023 08:04,Apr-14,no,4,
4408,because every thing,79,152,13-04-2023 08:04,Apr-14,yes,2,
4409,they are here to provide,84,152,13-04-2023 08:04,Apr-14,yes,1,
4410,it is necessary to assume the pain,85,152,13-04-2023 08:04,Apr-14,no,2,
4411,because the most valuable architect,91,152,13-04-2023 08:04,Apr-14,yes,0,
4412,they result in pain for us,93,152,13-04-2023 08:04,Apr-14,no,5,
4413,But it is the duties,94,152,13-04-2023 08:04,Apr-14,no,6,
4414,for the error must be avoided,97,152,13-04-2023 08:04,Apr-14,yes,2,
4415,and seek the result,4,153,13-04-2023 08:04,Apr-14,yes,1,
4416,because they are to be refused,5,153,13-04-2023 08:04,Apr-14,no,3,
4417,things will happen,6,153,13-04-2023 08:04,Apr-14,yes,1,
4418,blessed are any sorrows,14,153,13-04-2023 08:04,Apr-14,no,2,
4419,choosing less than the whole,21,153,13-04-2023 08:04,Apr-14,no,4,
4420,they further provide for the matter,22,153,13-04-2023 08:04,Apr-14,yes,2,
4421,we can breed him,24,153,13-04-2023 08:04,Apr-14,yes,1,
4422,neither pain nor pleasure,28,153,13-04-2023 08:04,Apr-14,no,2,
4423,and the flight is easy,31,153,13-04-2023 08:04,Apr-14,yes,0,
4424,but he wants,36,153,13-04-2023 08:04,Apr-14,no,5,
4425,We accuse them either,38,153,13-04-2023 08:04,Apr-14,no,6,
4426,they provide training for debts,40,153,13-04-2023 08:04,Apr-14,yes,2,
4427,let him please him,41,153,13-04-2023 08:04,Apr-14,yes,1,
4428,no one has all the flexibility,47,153,13-04-2023 08:04,Apr-14,no,3,
4429,nothing to which,50,153,13-04-2023 08:04,Apr-14,yes,1,
4430,or him herself,52,153,13-04-2023 08:04,Apr-14,no,2,
4431,I will open the pleasure and,54,153,13-04-2023 08:04,Apr-14,no,4,
4432,we take some of them,55,153,13-04-2023 08:04,Apr-14,yes,2,
4433,he said he would run away,56,153,13-04-2023 08:04,Apr-14,yes,1,
4434,of that which repels,57,153,13-04-2023 08:04,Apr-14,no,2,
4435,in which flexibility,66,153,13-04-2023 08:04,Apr-14,yes,0,
4436,who is the distinction,67,153,13-04-2023 08:04,Apr-14,no,5,
4437,the times are great and,71,153,13-04-2023 08:04,Apr-14,no,6,
4438,present pleasures or,75,153,13-04-2023 08:04,Apr-14,yes,2,
4439,never please anything,76,153,13-04-2023 08:04,Apr-14,yes,1,
4440,He was older in body,78,153,13-04-2023 08:04,Apr-14,no,3,
4441,just the pleasure of happiness,82,153,13-04-2023 08:04,Apr-14,yes,1,
4442,physical services that,84,153,13-04-2023 08:04,Apr-14,no,2,
4443,who wants pleasure,87,153,13-04-2023 08:04,Apr-14,no,4,
4444,easy pleasures to follow,91,153,13-04-2023 08:04,Apr-14,yes,2,
4445,which manners and,96,153,13-04-2023 08:04,Apr-14,yes,1,
4446,resilience matter to,100,153,13-04-2023 08:04,Apr-14,no,2,
4447,true and not,5,154,13-04-2023 08:04,Apr-14,yes,0,
4448,who but the matter,8,154,13-04-2023 08:04,Apr-14,no,5,
4449,electors or accusers,14,154,13-04-2023 08:04,Apr-14,no,6,
4450,no less fun,15,154,13-04-2023 08:04,Apr-14,yes,2,
4451,but it does not matter,17,154,13-04-2023 08:04,Apr-14,yes,1,
4452,expedient but either,19,154,13-04-2023 08:04,Apr-14,no,3,
4453,he wants to repel pleasure,20,154,13-04-2023 08:04,Apr-14,yes,1,
4454,as and but,21,154,13-04-2023 08:04,Apr-14,no,2,
4455,something is flying here,24,154,13-04-2023 08:04,Apr-14,no,4,
4456,and let it be pain,26,154,13-04-2023 08:04,Apr-14,yes,2,
4457,He wants other pains,33,154,13-04-2023 08:04,Apr-14,yes,1,
4458,pleasure please pleasure,36,154,13-04-2023 08:04,Apr-14,no,2,
4459,such things as,40,154,13-04-2023 08:04,Apr-14,yes,0,
4460,the pleasure of refusing us,41,154,13-04-2023 08:04,Apr-14,no,5,
4461,they fall upon us,44,154,13-04-2023 08:04,Apr-14,no,6,
4462,to some and to be assumed,46,154,13-04-2023 08:04,Apr-14,yes,2,
4463,for exercise from,54,154,13-04-2023 08:04,Apr-14,yes,1,
4464,I will come to the exercise of these,55,154,13-04-2023 08:04,Apr-14,no,3,
4465,the right of trouble with which,57,154,13-04-2023 08:04,Apr-14,yes,1,
4466,and the like because of these,61,154,13-04-2023 08:04,Apr-14,no,2,
4467,they do not know the most worthy of suffering,66,154,13-04-2023 08:04,Apr-14,no,4,
4468,no pain at times,71,154,13-04-2023 08:04,Apr-14,yes,2,
4469,but by reason,73,154,13-04-2023 08:04,Apr-14,yes,1,
4470,and pleasure pleasure,75,154,13-04-2023 08:04,Apr-14,no,2,
4471,as pains which,76,154,13-04-2023 08:04,Apr-14,yes,0,
4472,the consequences of choosing an exercise,79,154,13-04-2023 08:04,Apr-14,no,5,
4473,because of the hardships,84,154,13-04-2023 08:04,Apr-14,no,6,
4474,the most worthy or who,87,154,13-04-2023 08:04,Apr-14,yes,2,
4475,by the desire of pleasures,91,154,13-04-2023 08:04,Apr-14,yes,1,
4476,pain wise or,92,154,13-04-2023 08:04,Apr-14,no,3,
4477,often trouble the architect,93,154,13-04-2023 08:04,Apr-14,yes,1,
4478,the pleasure of the elders,96,154,13-04-2023 08:04,Apr-14,no,2,
4479,it will come to pass with pain,99,154,13-04-2023 08:04,Apr-14,no,4,
4480,I am sorry for the pain,100,154,13-04-2023 08:04,Apr-14,yes,2,
4481,they provide in every way,5,155,13-04-2023 08:04,Apr-14,yes,1,
4482,desire results in pain,6,155,13-04-2023 08:04,Apr-14,no,2,
4483,time and that,14,155,13-04-2023 08:04,Apr-14,yes,0,
4484,I will come to the matter from,21,155,13-04-2023 08:04,Apr-14,no,5,
4485,He wants to be accepted further,24,155,13-04-2023 08:04,Apr-14,no,6,
4486,all pain is great,26,155,13-04-2023 08:04,Apr-14,yes,2,
4487,that pain itself,28,155,13-04-2023 08:04,Apr-14,yes,1,
4488,be followed or seen,30,155,13-04-2023 08:04,Apr-14,no,3,
4489,guilt but pain,32,155,13-04-2023 08:04,Apr-14,yes,1,
4490,everyone wants things,35,155,13-04-2023 08:04,Apr-14,no,2,
4491,which neither pains nor,36,155,13-04-2023 08:04,Apr-14,no,4,
4492,it is the result of that,39,155,13-04-2023 08:04,Apr-14,yes,2,
4493,be in pain and,40,155,13-04-2023 08:04,Apr-14,yes,1,
